EmpID,FirstName,LastName,BusinessUnit,EmployeeStatus
3118,Jeramiah,Chandler,BPC,Voluntarily Terminated
3119,Dana,Stevenson,NEL,Active
3120,Angelique,Hogan,PL,Active
3121,Moriah,Dodson,PYZ,Active
3122,Connor,Bray,SVG,Leave of Absence
3123,Zaiden,Leblanc,TNS,Active
3124,Taliyah,Yang,WBL,Leave of Absence
3125,Boston,Cochran,PYZ,Leave of Absence
3126,Amelia,Mueller,WBL,Active
3127,Lillianna,Hull,NEL,Active
3128,Laci,Frederick,PL,Active
3129,Jayda,Chapman,BPC,Active
3130,Kennedy,Beard,CCDR,Active
3131,Alma,Hanna,SVG,Active
3132,Ximena,Suarez,EW,Active
3133,Aydin,Dixon,MSC,Terminated for Cause
3134,Heidi,Joyce,TNS,Active
3135,Elle,Spears,BPC,Active
3136,Cesar,Anderson,CCDR,Active
3137,Dean,Mckenzie,EW,Voluntarily Terminated
3138,Isabell,Wu,MSC,Voluntarily Terminated
3139,Kenny,Blanchard,NEL,Active
3140,Evie,Beard,PL,Active
3141,Aliya,Morton,BPC,Active
3142,Ingrid,Wilkins,CCDR,Active
3143,Morgan,Elliott,SVG,Active
3144,Shannon,Lambert,EW,Active
3145,Prince,Petty,MSC,Leave of Absence
3146,Abril,Joseph,TNS,Active
3147,Bobby,Levy,PYZ,Active
3148,Gustavo,Durham,WBL,Active
3149,Teagan,Stevens,NEL,Active
3150,Neil,Patton,PL,Active
3151,Khalil,Guzman,BPC,Active
3152,Alaina,Mayo,CCDR,Active
3153,Jagger,Morgan,SVG,Active
3154,Donavan,Kennedy,EW,Active
3155,Amy,Frederick,MSC,Terminated for Cause
3156,Pierce,Charles,MSC,Voluntarily Terminated
3157,Deegan,Pham,TNS,Active
3158,Seth,Oneill,PYZ,Active
3159,Mollie,Woodward,WBL,Active
3160,Baylee,Warner,NEL,Active
3161,Celeste,Allison,PL,Voluntarily Terminated
3162,Camryn,Clark,BPC,Active
3163,Geovanni,Crawford,PL,Active
3164,Danielle,Blanchard,BPC,Voluntarily Terminated
3165,Kasey,Pineda,CCDR,Active
3166,Kenzie,Friedman,SVG,Active
3167,Destinee,Mejia,EW,Active
3168,Deshawn,Henry,MSC,Leave of Absence
3169,Cristian,Ritter,TNS,Active
3170,Demarcus,Huffman,PYZ,Active
3171,Regina,Lopez,WBL,Active
3172,Justice,Clark,NEL,Active
3173,Tucker,Sweeney,PL,Active
3174,Roy,Pratt,BPC,Active
3175,Raphael,Whitney,CCDR,Active
3176,Cade,Palmer,SVG,Active
3177,Abel,Potts,EW,Terminated for Cause
3178,Wayne,Leon,MSC,Voluntarily Terminated
3179,Amya,Armstrong,TNS,Active
3180,Johnny,Whitehead,PYZ,Voluntarily Terminated
3181,Antwan,Clayton,WBL,Active
3182,Dexter,Preston,NEL,Active
3183,Uriah,Guerrero,PL,Voluntarily Terminated
3184,Dakota,Oliver,MSC,Active
3185,Selena,Yoder,NEL,Voluntarily Terminated
3186,Kaila,Flowers,PL,Active
3187,Dashawn,Ramirez,PYZ,Active
3188,Meghan,Ray,SVG,Active
3189,Jasiah,Palmer,TNS,Active
3190,Jaiden,Hawkins,WBL,Active
3191,Monserrat,Miranda,BPC,Active
3192,Johnathon,Lynch,CCDR,Active
3193,Dayanara,Murray,EW,Active
3194,Alessandro,Sawyer,MSC,Active
3195,Kaylen,Hogan,NEL,Active
3196,Karley,Michael,PL,Active
3197,Erik,Parks,PYZ,Active
3198,Violet,Bennett,SVG,Active
3199,Hannah,Jacobi,BPC,Active
3200,Peter,Robertson,PL,Active
3201,Josephine,Bugali,EW,Active
3202,Dallas,Leach,WBL,Voluntarily Terminated
3203,Marianne,Eaton,PYZ,Voluntarily Terminated
3204,Bruno,Rossetti,BPC,Active
3205,Roxana,Goyal,TNS,Leave of Absence
3206,Thomas,Barbara,BPC,Active
3207,Lynn,O'hare,PYZ,Active
3208,Abdellah,Veera,CCDR,Voluntarily Terminated
3209,Daniel,Davis,PL,Active
3210,Barbara M,Stanford,WBL,Active
3211,Phylicia,Gosciminski,SVG,Active
3212,Mohammed,Latif,PYZ,Voluntarily Terminated
3213,Hamish,Garneau,WBL,Active
3214,Morissa,Power,PYZ,Active
3215,Jason,Woodson,SVG,Active
3216,Janine,Purinton,MSC,Active
3217,Sarah,Akinkuolie,BPC,Voluntarily Terminated
3218,Spencer,Cole,SVG,Active
3219,Luisa,Monterro,PL,Active
3220,Sandy,Mckenna,SVG,Active
3221,Savanah,Baker,PL,Active
3222,Gloria,Small,BPC,Active
3223,Alisa,Aguirre,CCDR,Active
3224,Sterling,Davila,SVG,Active
3225,Saniya,Bradley,EW,Active
3226,Drake,Ashley,MSC,Active
3227,Rosemary,Manning,TNS,Leave of Absence
3228,Adrianna,Johnston,PYZ,Voluntarily Terminated
3229,Ruby,Bean,WBL,Active
3230,Annalise,Avila,NEL,Leave of Absence
3231,Carley,Irwin,PL,Active
3232,Makenzie,Mercer,BPC,Leave of Absence
3233,Julia,Vargas,CCDR,Leave of Absence
3234,Parker,Harrison,SVG,Active
3235,Emmett,York,EW,Active
3236,Landin,Walton,NEL,Active
3237,Landon,Mayo,PL,Active
3238,Abby,Estes,PYZ,Voluntarily Terminated
3239,Rachael,Pena,SVG,Active
3240,Kyan,Fritz,TNS,Voluntarily Terminated
3241,Lana,Vega,WBL,Active
3242,Alma,Fischer,NEL,Voluntarily Terminated
3243,Harley,Peterson,PL,Active
3244,Kade,Stokes,BPC,Active
3245,Leonel,Tanner,CCDR,Terminated for Cause
3246,Natalia,Burns,SVG,Terminated for Cause
3247,Hailee,Raymond,EW,Active
3248,Micah,Douglas,MSC,Active
3249,Kaley,Pollard,TNS,Active
3250,Seth,Fletcher,PYZ,Active
3251,Elliana,Thomas,WBL,Voluntarily Terminated
3252,Edward,Chung,NEL,Active
3253,Tessa,Estes,PL,Leave of Absence
3254,Charlie,Carson,BPC,Leave of Absence
3255,Lawson,Zuniga,CCDR,Active
3256,Coleman,Huffman,SVG,Active
3257,Sanaa,Reilly,PL,Active
3258,Slade,Randolph,BPC,Active
3259,Dania,Hale,CCDR,Voluntarily Terminated
3260,Roland,Orozco,SVG,Active
3261,Kaylen,Fisher,EW,Leave of Absence
3262,Kasey,Preston,MSC,Active
3263,Cruz,Davila,NEL,Voluntarily Terminated
3264,Alani,Phillips,PL,Terminated for Cause
3265,Giovanni,Klein,BPC,Active
3266,Max,Mahoney,CCDR,Active
3267,Perla,Terry,SVG,Active
3268,Makai,Ochoa,EW,Active
3269,Caiden,Hogan,MSC,Active
3270,Brandon,Dickerson,TNS,Active
3271,Taryn,Snow,PYZ,Voluntarily Terminated
3272,Monserrat,Cooke,WBL,Active
3273,Zaria,Mcintosh,NEL,Active
3274,Arely,May,PL,Leave of Absence
3275,Gina,Kent,BPC,Active
3276,Catherine,Anthony,CCDR,Active
3277,Wade,Beltran,NEL,Active
3278,Mina,Bryant,PL,Active
3279,Jonas,Everett,BPC,Active
3280,Makaila,Pham,CCDR,Voluntarily Terminated
3281,Gloria,Rose,SVG,Active
3282,Rebekah,Carpenter,EW,Active
3283,Iris,Reynolds,MSC,Active
3284,Kennedi,Howell,EW,Voluntarily Terminated
3285,Rashad,Sutton,MSC,Terminated for Cause
3286,Regan,Conrad,NEL,Active
3287,Litzy,Arias,PL,Active
3288,Eden,Silva,PYZ,Active
3289,Kinley,Serrano,SVG,Active
3290,Jaiden,Middleton,TNS,Active
3291,Shamar,Serrano,WBL,Active
3292,Nadia,Romero,PYZ,Voluntarily Terminated
3293,Lillianna,Hill,WBL,Voluntarily Terminated
3294,Brent,Henry,NEL,Leave of Absence
3295,Emmanuel,Perkins,PL,Active
3296,Isis,Brooks,BPC,Leave of Absence
3297,Axel,Dunlap,CCDR,Leave of Absence
3298,Tatum,Petty,EW,Active
3299,Devyn,Pace,MSC,Active
3300,Rosemary,Becker,NEL,Active
3301,Amiah,Sweeney,PL,Voluntarily Terminated
3302,Maya,Mccoy,PYZ,Leave of Absence
3303,Ty,Page,SVG,Active
3304,Destiney,Kirby,TNS,Active
3305,Jace,Galloway,WBL,Voluntarily Terminated
3306,Justice,Guerra,NEL,Voluntarily Terminated
3307,Quincy,Cardenas,PL,Active
3308,Alyvia,Mitchell,BPC,Active
3309,Lillie,Potter,CCDR,Active
3310,George,Fritz,SVG,Active
3311,William,Avila,EW,Active
3312,Saniya,Mosley,MSC,Active
3313,Aimee,Davila,TNS,Active
3314,German,Hobbs,PYZ,Active
3315,Amy,Pace,WBL,Voluntarily Terminated
3316,Bronson,Houston,NEL,Leave of Absence
3317,Shyann,Hurst,PL,Active
3318,Maddison,Dixon,BPC,Leave of Absence
3319,Madelynn,Murillo,NEL,Active
3320,Zachery,Moreno,PL,Active
3321,Tatum,Terrell,BPC,Active
3322,Roland,Berg,CCDR,Voluntarily Terminated
3323,Lilliana,Cowan,SVG,Leave of Absence
3324,Beatrice,Vance,EW,Leave of Absence
3325,Andrea,Khan,MSC,Voluntarily Terminated
3326,Keagan,Vaughan,PYZ,Active
3327,Selah,Ibarra,WBL,Active
3328,Braylen,Cruz,NEL,Voluntarily Terminated
3329,Gabriel,Smith,PL,Active
3330,Esther,Willis,BPC,Active
3331,Sydney,Chang,CCDR,Active
3332,Will,Morse,SVG,Active
3333,Yael,Sexton,EW,Active
3334,Brendon,Ryan,MSC,Active
3335,Abbigail,Solis,TNS,Voluntarily Terminated
3336,Sincere,Preston,PYZ,Voluntarily Terminated
3337,Jorge,Pineda,WBL,Active
3338,Aspen,Underwood,NEL,Active
3339,Alyson,Hickman,PL,Active
3340,Mina,Hancock,BPC,Active
3341,Konner,Sheppard,WBL,Active
3342,London,Nunez,NEL,Active
3343,Seth,Huff,PL,Active
3344,Justine,Villanueva,BPC,Active
3345,Moshe,Anderson,CCDR,Voluntarily Terminated
3346,Kadyn,Bush,SVG,Leave of Absence
3347,Ahmed,Lindsey,EW,Leave of Absence
3348,Ryder,Bray,MSC,Active
3349,Taylor,Bonilla,WBL,Active
3350,Jalen,Richmond,BPC,Active
3351,Kayden,Hill,CCDR,Voluntarily Terminated
3352,Aubree,Mooney,EW,Active
3353,Haven,Donaldson,MSC,Active
3354,Neil,Dunn,NEL,Active
3355,Darryl,Ponce,PL,Active
3356,Cade,Heath,PYZ,Active
3357,Sidney,Hooper,SVG,Active
3358,Johnathan,Mayo,TNS,Leave of Absence
3359,Anika,Arroyo,WBL,Active
3360,Fatima,Kemp,BPC,Active
3361,Lilianna,Conway,CCDR,Voluntarily Terminated
3362,Tony,Cooke,EW,Active
3363,Trevor,Barry,MSC,Active
3364,Marisa,Frank,WBL,Active
3365,Shania,Flores,NEL,Active
3366,Andre,Allison,PL,Voluntarily Terminated
3367,Destiny,Bright,BPC,Voluntarily Terminated
3368,Karli,Parks,CCDR,Leave of Absence
3369,Mylie,Callahan,SVG,Leave of Absence
3370,Jadiel,Dickson,EW,Active
3371,Aliya,Moss,MSC,Voluntarily Terminated
3372,Kylie,Roman,TNS,Voluntarily Terminated
3373,Karter,Thornton,PYZ,Active
3374,Ronald,Bullock,WBL,Voluntarily Terminated
3375,Sharon,Beltran,NEL,Voluntarily Terminated
3376,Maren,Anderson,PL,Active
3377,Cruz,Ashley,BPC,Active
3378,Enzo,Carney,CCDR,Active
3379,Marquis,Joseph,SVG,Leave of Absence
3380,Victor,Ibarra,EW,Active
3381,Annabelle,Marquez,MSC,Active
3382,Romeo,Gordon,TNS,Active
3383,Aimee,Hughes,PYZ,Voluntarily Terminated
3384,Dennis,Hays,WBL,Active
3385,Kelly,Fritz,NEL,Active
3386,Darnell,Shelton,WBL,Active
3387,Sabrina,Holt,NEL,Active
3388,Zoie,Logan,PL,Active
3389,Finley,Medina,BPC,Active
3390,Lizeth,Middleton,CCDR,Leave of Absence
3391,Odin,Camacho,SVG,Active
3392,Dakota,Lowery,EW,Voluntarily Terminated
3393,Skyla,Santiago,BPC,Active
3394,Harley,Beard,WBL,Active
3395,Summer,Barber,TNS,Voluntarily Terminated
3396,Stephen,Mcmillan,SVG,Voluntarily Terminated
3397,Rylan,Garrison,PYZ,Active
3398,Kyler,Cherry,PL,Active
3399,Corinne,Reeves,NEL,Active
3400,Lorenzo,Short,MSC,Active
3401,Taniya,Kane,EW,Leave of Absence
3402,Nevaeh,Mcmillan,CCDR,Voluntarily Terminated
3403,Dillon,Larson,BPC,Voluntarily Terminated
3404,Willie,Howe,PYZ,Leave of Absence
3405,Selina,Jefferson,WBL,Leave of Absence
3406,Serenity,Montgomery,NEL,Voluntarily Terminated
3407,Kamila,Sanders,WBL,Active
3408,Rose,Mcguire,NEL,Voluntarily Terminated
3409,Brenton,Zavala,PL,Active
3410,Laci,Klein,BPC,Active
3411,Brenda,Boone,CCDR,Active
3412,Andrea,Walters,SVG,Active
3413,Jovanny,Matthews,EW,Active
3414,Hunter,Silva,MSC,Active
3415,Julien,Cisneros,TNS,Voluntarily Terminated
3416,Aron,Waters,BPC,Active
3417,Brayden,Singh,CCDR,Active
3418,Karma,Palmer,EW,Active
3419,Stanley,Reyes,MSC,Active
3420,Levi,Hayden,NEL,Active
3421,Brenden,Leach,PL,Active
3422,Jakobe,Erickson,PYZ,Leave of Absence
3423,Adyson,Strickland,SVG,Active
3424,Annabel,Wilkins,TNS,Voluntarily Terminated
3425,Kendra,Braun,WBL,Voluntarily Terminated
3426,Chace,Kerr,BPC,Active
